Position,Name,ID,Name+ID,Team,Game,Avg FPPG,Salary
WR,Ashton Dulin,1653602,Ashton Dulin (1653602),Colts,IND @ KC,0,"$6,000.00 "
WR,Austin Carr,1653516,Austin Carr (1653516),Saints,TB @ NO,0,"$6,000.00 "
WR,Brandon Zylstra,1653509,Brandon Zylstra (1653509),Panthers,JAX @ CAR,0,"$6,000.00 "
WR,C.J. Board,1653561,C.J. Board (1653561),Jaguars,JAX @ CAR,0,"$6,000.00 "
WR,Cedrick Wilson,1653466,Cedrick Wilson (1653466),Cowboys,GB @ DAL,0,"$6,000.00 "
WR,Chad Williams,1653535,Chad Williams (1653535),Colts,IND @ KC,0,"$6,000.00 "
WR,Cody Thompson,1653609,Cody Thompson (1653609),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Davion Davis,1653599,Davion Davis (1653599),Vikings,MIN @ NYG,0,"$6,000.00 "
WR,Davon Grayson,1653578,Davon Grayson (1653578),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Felton Davis,1653606,Felton Davis (1653606),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Fred Brown,1653467,Fred Brown (1653467),Broncos,DEN @ LAC,0,"$6,000.00 "
WR,Gehrig Dieter,1653495,Gehrig Dieter (1653495),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Jaleel Scott,1653569,Jaleel Scott (1653569),Ravens,BAL @ PIT,0,"$6,000.00 "
WR,Jalen Tolliver,1653534,Jalen Tolliver (1653534),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Jalin Marshall,1653611,Jalin Marshall (1653611),Raiders,CHI @ OAK,0,"$6,000.00 "
WR,Jamal Custis,1653605,Jamal Custis (1653605),Chiefs,IND @ KC,0,"$6,000.00 "
WR,James Wright,1653491,James Wright (1653491),Colts,IND @ KC,0,"$6,000.00 "
WR,Jamire Jordan,1653607,Jamire Jordan (1653607),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Josh Crockett,1653494,Josh Crockett (1653494),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Juwann Winfree,1653594,Juwann Winfree (1653594),Broncos,DEN @ LAC,0,"$6,000.00 "
WR,Kelvin Benjamin,1653492,Kelvin Benjamin (1653492),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Laquon Treadwell,1653508,Laquon Treadwell (1653508),Vikings,MIN @ NYG,0,"$6,000.00 "
WR,Lil'Jordan Humphrey,1653614,Lil'Jordan Humphrey (1653614),Saints,TB @ NO,0,"$6,000.00 "
WR,Marcus Johnson,1653488,Marcus Johnson (1653488),Colts,IND @ KC,0,"$6,000.00 "
WR,Marcus Kemp,1653497,Marcus Kemp (1653497),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Matthew Slater,1653515,Matthew Slater (1653515),Patriots,NE @ WAS,0,"$6,000.00 "
WR,N'Keal Harry,1653581,N'Keal Harry (1653581),Patriots,NE @ WAS,0,"$6,000.00 "
WR,Olamide Zaccheaus,1653598,Olamide Zaccheaus (1653598),Falcons,ATL @ HOU,0,"$6,000.00 "
WR,Penny Hart,1653603,Penny Hart (1653603),Colts,IND @ KC,0,"$6,000.00 "
WR,Rashard Davis,1653502,Rashard Davis (1653502),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Ray-Ray McCloud,1653447,Ray-Ray McCloud (1653447),Panthers,JAX @ CAR,0,"$6,000.00 "
WR,Reece Fountain,1653484,Reece Fountain (1653484),Colts,IND @ KC,0,"$6,000.00 "
WR,Riley Ridley,1653590,Riley Ridley (1653590),Bears,CHI @ OAK,0,"$6,000.00 "
WR,Roger Lewis,1653481,Roger Lewis (1653481),Colts,IND @ KC,0,"$6,000.00 "
WR,Sammie Coates Jr.,1653577,Sammie Coates Jr. (1653577),Chiefs,IND @ KC,0,"$6,000.00 "
WR,Scotty Miller,1653596,Scotty Miller (1653596),Buccaneers,TB @ NO,0,"$6,000.00 "
WR,Steve Ishmael,1653487,Steve Ishmael (1653487),Colts,IND @ KC,0,"$6,000.00 "
WR,Vyncint Smith,1653575,Vyncint Smith (1653575),Jets,NYJ @ PHI,0,"$6,000.00 "
WR,Gunner Olszewski,1653615,Gunner Olszewski (1653615),Patriots,NE @ WAS,-0.25,"$6,000.00 "
TE,Travis Kelce,1653657,Travis Kelce (1653657),Chiefs,IND @ KC,17.47,"$12,100.00 "
TE,Evan Engram,1653672,Evan Engram (1653672),Giants,MIN @ NYG,19.52,"$10,900.00 "
TE,Zach Ertz,1653674,Zach Ertz (1653674),Eagles,NYJ @ PHI,12.87,"$10,900.00 "
TE,Darren Waller,1653664,Darren Waller (1653664),Raiders,CHI @ OAK,17.17,"$9,300.00 "
TE,Mark Andrews,1653696,Mark Andrews (1653696),Ravens,BAL @ PIT,18.4,"$8,900.00 "
TE,Austin Hooper,1653617,Austin Hooper (1653617),Falcons,ATL @ HOU,18.42,"$8,400.00 "
TE,Eric Ebron,1653653,Eric Ebron (1653653),Colts,IND @ KC,8.2,"$8,000.00 "
TE,Jimmy Graham,1653640,Jimmy Graham (1653640),Packers,GB @ DAL,7.52,"$8,000.00 "
TE,Jason Witten,1653704,Jason Witten (1653704),Cowboys,GB @ DAL,9.85,"$7,400.00 "
TE,Greg Olsen,1653692,Greg Olsen (1653692),Panthers,JAX @ CAR,13.9,"$7,300.00 "
TE,Jack Doyle,1653652,Jack Doyle (1653652),Colts,IND @ KC,6.97,"$7,300.00 "
TE,Delanie Walker,1653649,Delanie Walker (1653649),Titans,BUF @ TEN,11.3,"$7,000.00 "
TE,Vance McDonald,1653677,Vance McDonald (1653677),Steelers,BAL @ PIT,10.26,"$7,000.00 "
TE,Hunter Henry,1653680,Hunter Henry (1653680),Chargers,DEN @ LAC,10,"$7,000.00 "
TE,O.J. Howard,1653684,O.J. Howard (1653684),Buccaneers,TB @ NO,5.52,"$7,000.00 "
TE,Vernon Davis,1653686,Vernon Davis (1653686),Redskins,NE @ WAS,7.07,"$6,900.00 "
TE,Ben Watson,1653669,Ben Watson (1653669),Patriots,NE @ WAS,0,"$6,500.00 "
TE,James O'Shaughnessy,1653695,James O'Shaughnessy (1653695),Jaguars,JAX @ CAR,8.15,"$6,400.00 "
TE,Tyler Eifert,1653626,Tyler Eifert (1653626),Bengals,ARI @ CIN,6.8,"$6,400.00 "
TE,Trey Burton,1653622,Trey Burton (1653622),Bears,CHI @ OAK,4.03,"$6,400.00 "
TE,Jordan Akins,1653702,Jordan Akins (1653702),Texans,ATL @ HOU,8.65,"$6,300.00 "
TE,Cameron Brate,1653683,Cameron Brate (1653683),Buccaneers,TB @ NO,5.27,"$6,300.00 "
TE,Jared Cook,1653662,Jared Cook (1653662),Saints,TB @ NO,4.25,"$6,000.00 "
TE,Jordan Reed,1653689,Jordan Reed (1653689),Redskins,NE @ WAS,0,"$6,000.00 "
TE,Kyle Rudolph,1653666,Kyle Rudolph (1653666),Vikings,MIN @ NYG,2.05,"$5,900.00 "
TE,Ben Braunecker,1653620,Ben Braunecker (1653620),Bears,CHI @ OAK,1.1,"$5,900.00 "
TE,Dallas Goedert,1653675,Dallas Goedert (1653675),Eagles,NYJ @ PHI,4.4,"$5,700.00 "
TE,Noah Fant,1653705,Noah Fant (1653705),Broncos,DEN @ LAC,7.12,"$5,600.00 "
TE,Hayden Hurst,1653698,Hayden Hurst (1653698),Ravens,BAL @ PIT,5.87,"$5,600.00 "
TE,Darren Fells,1653631,Darren Fells (1653631),Texans,ATL @ HOU,5,"$5,600.00 "
TE,Nick Boyle,1653697,Nick Boyle (1653697),Ravens,BAL @ PIT,4.92,"$5,600.00 "
TE,Foster Moreau,1653710,Foster Moreau (1653710),Raiders,CHI @ OAK,4.27,"$5,600.00 "
TE,Matt LaCosse,1653637,Matt LaCosse (1653637),Patriots,NE @ WAS,2.65,"$5,600.00 "
TE,Nick Vannett,1653681,Nick Vannett (1653681),Steelers,BAL @ PIT,2.6,"$5,600.00 "
TE,Dawson Knox,1653706,Dawson Knox (1653706),Bills,BUF @ TEN,7.32,"$5,500.00 "
TE,Tyler Kroft,1653628,Tyler Kroft (1653628),Bills,BUF @ TEN,0,"$5,500.00 "
TE,Blake Jarwin,1653632,Blake Jarwin (1653632),Cowboys,GB @ DAL,6.32,"$5,300.00 "
TE,Lance Kendricks,1653641,Lance Kendricks (1653641),Chargers,DEN @ LAC,4,"$5,300.00 "
TE,Adam Shaheen,1653624,Adam Shaheen (1653624),Bears,CHI @ OAK,3,"$5,200.00 "
TE,Geoff Swaim,1653634,Geoff Swaim (1653634),Jaguars,JAX @ CAR,4.15,"$5,100.00 "
TE,C.J. Uzomah,1653629,C.J. Uzomah (1653629),Bengals,ARI @ CIN,3.53,"$5,000.00 "
TE,Deon Yelder,1653660,Deon Yelder (1653660),Chiefs,IND @ KC,3.15,"$5,000.00 "
TE,Irv Smith Jr.,1653708,Irv Smith Jr. (1653708),Vikings,MIN @ NYG,2.85,"$5,000.00 "
TE,Jeremy Sprinkle,1653690,Jeremy Sprinkle (1653690),Redskins,NE @ WAS,2.7,"$5,000.00 "
TE,Rhett Ellison,1653671,Rhett Ellison (1653671),Giants,MIN @ NYG,2.57,"$5,000.00 "
TE,Marcedes Lewis,1653642,Marcedes Lewis (1653642),Packers,GB @ DAL,2.55,"$5,000.00 "
TE,Jeff Heuerman,1653636,Jeff Heuerman (1653636),Broncos,DEN @ LAC,2.52,"$5,000.00 "
TE,Maxx Williams,1653700,Maxx Williams (1653700),Cardinals,ARI @ CIN,2.17,"$5,000.00 "
TE,Jonnu Smith,1653647,Jonnu Smith (1653647),Titans,BUF @ TEN,2.05,"$5,000.00 "
TE,Josh Hill,1653668,Josh Hill (1653668),Saints,TB @ NO,2.02,"$5,000.00 "
TE,Ryan Griffin,1653703,Ryan Griffin (1653703),Jets,NYJ @ PHI,1.83,"$5,000.00 "
TE,Robert Tonyan,1653643,Robert Tonyan (1653643),Packers,GB @ DAL,1.82,"$5,000.00 "
TE,Tommy Sweeney,1653714,Tommy Sweeney (1653714),Bills,BUF @ TEN,1.7,"$5,000.00 "
TE,Ryan Izzo,1653667,Ryan Izzo (1653667),Patriots,NE @ WAS,1.6,"$5,000.00 "
TE,Charles Clay,1653619,Charles Clay (1653619),Cardinals,ARI @ CIN,1.57,"$5,000.00 "
TE,Derek Carrier,1653661,Derek Carrier (1653661),Raiders,CHI @ OAK,1.57,"$5,000.00 "
TE,Drew Sample,1653707,Drew Sample (1653707),Bengals,ARI @ CIN,1.5,"$5,000.00 "
TE,Mo Alie-Cox,1653650,Mo Alie-Cox (1653650),Colts,IND @ KC,1.45,"$5,000.00 "
TE,Luke Stocker,1653648,Luke Stocker (1653648),Falcons,ATL @ HOU,1.4,"$5,000.00 "
TE,Virgil Green,1653679,Virgil Green (1653679),Chargers,DEN @ LAC,1.1,"$5,000.00 "
TE,Blake Bell,1653694,Blake Bell (1653694),Chiefs,IND @ KC,0.7,"$5,000.00 "
TE,J.P. Holtz,1653688,J.P. Holtz (1653688),Bears,CHI @ OAK,0.56,"$5,000.00 "
TE,Troy Fumagalli,1653635,Troy Fumagalli (1653635),Broncos,DEN @ LAC,0.56,"$5,000.00 "
TE,Sean Culkin,1653678,Sean Culkin (1653678),Chargers,DEN @ LAC,0.55,"$5,000.00 "
TE,Lee Smith,1653663,Lee Smith (1653663),Bills,BUF @ TEN,0.45,"$5,000.00 "
TE,Alex Ellis,1653656,Alex Ellis (1653656),Eagles,NYJ @ PHI,0,"$5,000.00 "
TE,Andrew Beck,1653715,Andrew Beck (1653715),Broncos,DEN @ LAC,0,"$5,000.00 "
TE,Anthony Firkser,1653645,Anthony Firkser (1653645),Titans,BUF @ TEN,0,"$5,000.00 "
TE,Antony Auclair,1653682,Antony Auclair (1653682),Buccaneers,TB @ NO,0,"$5,000.00 "
TE,Beau Brinkley,1653644,Beau Brinkley (1653644),Titans,BUF @ TEN,0,"$5,000.00 "
TE,Billy Brown,1653651,Billy Brown (1653651),Colts,IND @ KC,0,"$5,000.00 "
TE,Cethan Carter,1653625,Cethan Carter (1653625),Bengals,ARI @ CIN,0,"$5,000.00 "
TE,Chris Manhertz,1653691,Chris Manhertz (1653691),Panthers,JAX @ CAR,0,"$5,000.00 "
TE,Clark Harris,1653627,Clark Harris (1653627),Bengals,ARI @ CIN,0,"$5,000.00 "
TE,Dalton Schultz,1653633,Dalton Schultz (1653633),Cowboys,GB @ DAL,0,"$5,000.00 "
TE,Daniel Brown,1653621,Daniel Brown (1653621),Jets,NYJ @ PHI,0,"$5,000.00 "
TE,David Wells,1653658,David Wells (1653658),Chiefs,IND @ KC,0,"$5,000.00 "
TE,Evan Baylis,1653639,Evan Baylis (1653639),Packers,GB @ DAL,0,"$5,000.00 "
TE,Gabe Holmes,1653654,Gabe Holmes (1653654),Colts,IND @ KC,0,"$5,000.00 "
TE,Garrett Dickerson,1653670,Garrett Dickerson (1653670),Giants,MIN @ NYG,0,"$5,000.00 "
TE,Hale Hentges,1653716,Hale Hentges (1653716),Colts,IND @ KC,0,"$5,000.00 "
TE,Ian Thomas,1653693,Ian Thomas (1653693),Panthers,JAX @ CAR,0,"$5,000.00 "
TE,Jaeden Graham,1653616,Jaeden Graham (1653616),Falcons,ATL @ HOU,0,"$5,000.00 "
TE,James Winchester,1653659,James Winchester (1653659),Chiefs,IND @ KC,0,"$5,000.00 "
TE,Jerell Adams,1653701,Jerell Adams (1653701),Texans,ATL @ HOU,0,"$5,000.00 "
TE,Jerome Cunningham,1653638,Jerome Cunningham (1653638),Redskins,NE @ WAS,0,"$5,000.00 "
TE,Jody Fortson,1653719,Jody Fortson (1653719),Chiefs,IND @ KC,0,"$5,000.00 "
TE,John Lovett,1653718,John Lovett (1653718),Chiefs,IND @ KC,0,"$5,000.00 "
TE,John Phillips,1653676,John Phillips (1653676),Chiefs,IND @ KC,0,"$5,000.00 "
TE,Josh Oliver,1653709,Josh Oliver (1653709),Jaguars,JAX @ CAR,0,"$5,000.00 "
TE,Kaden Smith,1653713,Kaden Smith (1653713),Giants,MIN @ NYG,0,"$5,000.00 "
TE,Logan Paulsen,1653618,Logan Paulsen (1653618),Texans,ATL @ HOU,0,"$5,000.00 "
TE,Manasseh Garner,1653687,Manasseh Garner (1653687),Chiefs,IND @ KC,0,"$5,000.00 "
TE,Matt Orzech,1653717,Matt Orzech (1653717),Jaguars,JAX @ CAR,0,"$5,000.00 "
TE,MyCole Pruitt,1653646,MyCole Pruitt (1653646),Titans,BUF @ TEN,0,"$5,000.00 "
TE,Neal Sterling,1653673,Neal Sterling (1653673),Chiefs,IND @ KC,0,"$5,000.00 "
TE,Nick Keizer,1653699,Nick Keizer (1653699),Chiefs,IND @ KC,0,"$5,000.00 "
TE,Patrick Scales,1653623,Patrick Scales (1653623),Bears,CHI @ OAK,0,"$5,000.00 "
TE,Ross Travis,1653655,Ross Travis (1653655),Colts,IND @ KC,0,"$5,000.00 "
TE,Seth DeValve,1653630,Seth DeValve (1653630),Jaguars,JAX @ CAR,0,"$5,000.00 "
TE,Tanner Hudson,1653685,Tanner Hudson (1653685),Buccaneers,TB @ NO,0,"$5,000.00 "
TE,Trevon Wesco,1653711,Trevon Wesco (1653711),Jets,NYJ @ PHI,0,"$5,000.00 "
TE,Tyler Conklin,1653665,Tyler Conklin (1653665),Vikings,MIN @ NYG,0,"$5,000.00 "
TE,Zach Conque,1653720,Zach Conque (1653720),Colts,IND @ KC,0,"$5,000.00 "
TE,Zach Gentry,1653712,Zach Gentry (1653712),Steelers,BAL @ PIT,0,"$5,000.00 "
DST,New England Patriots,1653733,New England Patriots (1653733),Patriots,NE @ WAS,21.5,"$7,300.00 "
DST,Buffalo Bills,1653722,Buffalo Bills (1653722),Bills,BUF @ TEN,7.5,"$6,600.00 "
DST,Baltimore Ravens,1653745,Baltimore Ravens (1653745),Ravens,BAL @ PIT,4,"$6,500.00 "
DST,Philadelphia Eagles,1653737,Philadelphia Eagles (1653737),Eagles,NYJ @ PHI,3.75,"$6,500.00 "
DST,Chicago Bears,1653723,Chicago Bears (1653723),Bears,CHI @ OAK,13,"$6,400.00 "
DST,Houston Texans,1653746,Houston Texans (1653746),Texans,ATL @ HOU,7.5,"$6,400.00 "
DST,Minnesota Vikings,1653732,Minnesota Vikings (1653732),Vikings,MIN @ NYG,7.75,"$6,300.00 "
DST,New Orleans Saints,1653734,New Orleans Saints (1653734),Saints,TB @ NO,9.25,"$6,200.00 "
DST,Tennessee Titans,1653728,Tennessee Titans (1653728),Titans,BUF @ TEN,10.75,"$6,000.00 "
DST,Jacksonville Jaguars,1653744,Jacksonville Jaguars (1653744),Jaguars,JAX @ CAR,5.25,"$6,000.00 "
DST,Dallas Cowboys,1653725,Dallas Cowboys (1653725),Cowboys,GB @ DAL,7.5,"$5,600.00 "
DST,Arizona Cardinals,1653738,Arizona Cardinals (1653738),Cardinals,ARI @ CIN,3.25,"$5,600.00 "
DST,Denver Broncos,1653726,Denver Broncos (1653726),Broncos,DEN @ LAC,1.5,"$5,600.00 "
DST,Kansas City Chiefs,1653730,Kansas City Chiefs (1653730),Chiefs,IND @ KC,7.75,"$5,400.00 "
DST,Los Angeles Chargers,1653740,Los Angeles Chargers (1653740),Chargers,DEN @ LAC,6.25,"$5,300.00 "
DST,Green Bay Packers,1653727,Green Bay Packers (1653727),Packers,GB @ DAL,9,"$5,200.00 "
DST,Oakland Raiders,1653731,Oakland Raiders (1653731),Raiders,CHI @ OAK,4,"$5,200.00 "
DST,Carolina Panthers,1653743,Carolina Panthers (1653743),Panthers,JAX @ CAR,8.75,"$5,000.00 "
DST,New York Giants,1653735,New York Giants (1653735),Giants,MIN @ NYG,6.75,"$5,000.00 "
DST,Cincinnati Bengals,1653724,Cincinnati Bengals (1653724),Bengals,ARI @ CIN,3,"$4,900.00 "
DST,Atlanta Falcons,1653721,Atlanta Falcons (1653721),Falcons,ATL @ HOU,2.75,"$4,900.00 "
DST,Pittsburgh Steelers,1653739,Pittsburgh Steelers (1653739),Steelers,BAL @ PIT,6,"$4,600.00 "
DST,New York Jets,1653736,New York Jets (1653736),Jets,NYJ @ PHI,13,"$4,500.00 "
DST,Tampa Bay Buccaneers,1653741,Tampa Bay Buccaneers (1653741),Buccaneers,TB @ NO,11,"$4,300.00 "
DST,Indianapolis Colts,1653729,Indianapolis Colts (1653729),Colts,IND @ KC,4.25,"$3,800.00 "
DST,Washington Redskins,1653742,Washington Redskins (1653742),Redskins,NE @ WAS,4,"$3,800.00 "
